S,C,T,D,y1,y0
1.0,40.120441058416034,0.0,1.0,0.0,1.0
1.0,26.418286871097397,0.0,0.0,0.0,0.0
1.0,57.40328568245009,1.0,0.0,0.0,1.0
0.0,15.161889024803202,0.0,0.0,0.0,0.0
0.0,55.600620790871375,0.0,1.0,0.0,1.0
0.0,37.55247833794989,0.0,0.0,0.0,0.0
0.0,45.81874446534996,1.0,0.0,0.0,0.0
0.0,51.81187917757486,1.0,0.0,0.0,0.0
0.0,61.56370360138209,0.0,1.0,0.0,1.0
0.0,50.971543819394796,1.0,1.0,1.0,1.0
0.0,58.209333211607095,0.0,1.0,0.0,1.0
1.0,31.92126436719576,1.0,1.0,1.0,0.0
0.0,11.350103548185942,1.0,0.0,0.0,0.0
0.0,56.686901282793876,0.0,1.0,1.0,1.0
1.0,77.04429950414577,1.0,0.0,0.0,0.0
1.0,52.29614312410174,1.0,0.0,0.0,1.0
1.0,59.97976699108109,1.0,0.0,0.0,0.0
1.0,49.094382038699635,0.0,0.0,0.0,0.0
1.0,66.4847919721419,1.0,0.0,0.0,0.0
0.0,55.57513467704551,0.0,1.0,0.0,1.0
0.0,48.82811231517175,1.0,0.0,0.0,0.0
0.0,42.93781231561456,0.0,0.0,0.0,0.0
1.0,84.49706500123622,1.0,0.0,0.0,0.0
1.0,21.85315171147621,0.0,0.0,0.0,0.0
1.0,49.34289363154629,0.0,0.0,0.0,0.0
1.0,56.876059210490894,1.0,0.0,0.0,0.0
0.0,59.17549108752429,0.0,1.0,0.0,1.0
0.0,40.73960037369973,0.0,0.0,0.0,0.0
0.0,38.43156676411452,0.0,0.0,1.0,0.0
0.0,11.123439868712794,0.0,0.0,1.0,0.0
1.0,56.24355783851048,0.0,0.0,0.0,0.0
0.0,84.76068966671268,0.0,0.0,0.0,0.0
1.0,23.99330243251058,0.0,1.0,1.0,1.0
0.0,-16.886620141612767,0.0,1.0,0.0,1.0
0.0,27.546634541035424,0.0,0.0,0.0,0.0
0.0,36.225389630213236,0.0,0.0,0.0,0.0
0.0,-5.278636061408804,0.0,0.0,0.0,0.0
1.0,43.833618938049455,0.0,0.0,0.0,0.0
1.0,21.416458282881543,0.0,0.0,0.0,0.0
1.0,74.32010267797699,0.0,0.0,0.0,0.0
1.0,29.298538601367433,0.0,1.0,0.0,1.0
1.0,67.206310137252,1.0,0.0,0.0,0.0
0.0,64.46281792338141,0.0,1.0,0.0,1.0
1.0,47.99258513618697,0.0,1.0,1.0,1.0
1.0,106.30479211265802,1.0,0.0,0.0,1.0
0.0,60.341005600892785,0.0,1.0,0.0,1.0
1.0,66.68725076243965,0.0,0.0,0.0,0.0
0.0,42.80128816501141,1.0,0.0,0.0,1.0
0.0,61.82594102904234,0.0,1.0,1.0,1.0
1.0,34.13294224383211,0.0,1.0,1.0,1.0
1.0,36.77810096787163,0.0,1.0,0.0,1.0
0.0,44.322351701925044,0.0,0.0,0.0,0.0
1.0,39.00053861852521,1.0,0.0,0.0,0.0
1.0,16.371574293728465,1.0,0.0,0.0,0.0
1.0,55.13952273375504,1.0,0.0,0.0,0.0
0.0,34.72781084424872,1.0,1.0,1.0,0.0
0.0,31.573204754202074,0.0,0.0,0.0,0.0
0.0,38.99603514719242,0.0,0.0,0.0,0.0
1.0,25.470999505860085,0.0,0.0,0.0,0.0
0.0,41.97504690278092,0.0,0.0,1.0,0.0
0.0,39.59259632151477,0.0,0.0,0.0,0.0
0.0,72.34050090879128,0.0,1.0,0.0,1.0
1.0,30.94661657831647,1.0,0.0,0.0,1.0
1.0,77.67023142651435,0.0,0.0,0.0,0.0
0.0,25.271770627979663,0.0,0.0,0.0,0.0
1.0,23.576305653270122,1.0,0.0,0.0,1.0
1.0,49.53282004221173,1.0,0.0,0.0,0.0
1.0,27.05762434479125,0.0,0.0,0.0,0.0
0.0,51.98789900374908,1.0,0.0,0.0,0.0
1.0,61.3645384002247,1.0,0.0,0.0,0.0
0.0,22.10582809049331,0.0,0.0,0.0,0.0
0.0,51.761509946839524,1.0,0.0,0.0,0.0
0.0,42.0572964219418,1.0,0.0,0.0,1.0
1.0,47.28129655796171,0.0,1.0,0.0,1.0
1.0,60.55941108459735,0.0,0.0,0.0,0.0
1.0,63.225028696747664,1.0,1.0,1.0,1.0
0.0,56.29913422025017,1.0,1.0,1.0,1.0
0.0,20.471971046985438,1.0,0.0,0.0,0.0
1.0,52.11937990666826,0.0,1.0,1.0,1.0
1.0,78.21431373275577,1.0,0.0,0.0,0.0
0.0,55.569549800661704,0.0,0.0,0.0,0.0
0.0,-1.2467936703945384,0.0,0.0,0.0,0.0
1.0,27.83698109570802,1.0,0.0,0.0,1.0
1.0,25.495047260536637,0.0,1.0,0.0,1.0
1.0,52.63434758175064,0.0,0.0,0.0,0.0
1.0,105.203334641973,1.0,0.0,0.0,1.0
0.0,40.54547680057763,1.0,0.0,0.0,1.0
0.0,78.85248204430214,0.0,1.0,0.0,1.0
0.0,52.80300535773859,1.0,0.0,0.0,1.0
1.0,54.258709839617694,0.0,0.0,0.0,0.0
0.0,20.245932973021038,1.0,0.0,0.0,0.0
1.0,83.72966902256083,0.0,0.0,0.0,0.0
1.0,39.738263321263936,1.0,0.0,0.0,1.0
0.0,53.935454268137704,0.0,1.0,0.0,1.0
1.0,54.49133791388134,0.0,1.0,0.0,1.0
0.0,68.86588867970933,0.0,1.0,0.0,1.0
0.0,91.73120249671277,0.0,1.0,0.0,1.0
0.0,87.4457874809123,0.0,1.0,0.0,1.0
0.0,66.3189912186202,0.0,1.0,0.0,1.0
0.0,53.042187164906174,0.0,0.0,0.0,0.0
0.0,62.51689812383895,0.0,0.0,0.0,0.0
1.0,81.40196333539757,1.0,0.0,0.0,0.0
1.0,47.499485549267845,0.0,1.0,0.0,1.0
0.0,52.74339251068477,1.0,0.0,0.0,0.0
1.0,-6.673625936021708,0.0,0.0,0.0,0.0
1.0,84.07010827603582,1.0,0.0,0.0,0.0
1.0,12.3486211226123,0.0,1.0,0.0,1.0
0.0,18.481040736144223,1.0,1.0,1.0,1.0
0.0,36.28258817543971,1.0,0.0,0.0,0.0
1.0,27.817618149903826,1.0,0.0,0.0,1.0
0.0,36.82037530633146,1.0,1.0,1.0,0.0
1.0,76.720518420661,0.0,0.0,0.0,0.0
1.0,64.5257582044269,1.0,0.0,0.0,1.0
0.0,61.3591533061297,0.0,1.0,0.0,1.0
0.0,52.45624496387427,0.0,1.0,0.0,1.0
1.0,29.311695841215077,0.0,1.0,0.0,1.0
0.0,87.524344520943,0.0,1.0,1.0,1.0
0.0,72.57762782582972,0.0,1.0,0.0,1.0
1.0,33.122041931554804,0.0,1.0,0.0,1.0
0.0,62.65163154923572,0.0,0.0,1.0,0.0
1.0,49.926829540846725,0.0,1.0,0.0,1.0
0.0,30.640477105577396,0.0,1.0,0.0,1.0
1.0,68.84873802359402,0.0,0.0,0.0,0.0
0.0,33.328328729735546,0.0,0.0,0.0,0.0
1.0,39.74336117610519,0.0,0.0,0.0,0.0
1.0,50.247228262816456,0.0,1.0,0.0,1.0
0.0,73.06949536452248,0.0,1.0,1.0,1.0
1.0,13.636763045358357,1.0,0.0,0.0,1.0
0.0,26.244436378407173,0.0,0.0,0.0,0.0
0.0,82.95516310102305,0.0,0.0,1.0,0.0
0.0,33.093131552622225,0.0,1.0,0.0,1.0
1.0,40.12164626877144,0.0,0.0,0.0,0.0
0.0,36.37905614948231,0.0,0.0,0.0,0.0
0.0,39.622825965110316,0.0,0.0,1.0,0.0
1.0,63.11816563460779,1.0,0.0,0.0,0.0
1.0,46.556134466223014,1.0,1.0,1.0,1.0
0.0,63.03508723831282,1.0,0.0,0.0,1.0
0.0,53.56435323020502,1.0,0.0,0.0,1.0
0.0,49.17549649484126,0.0,1.0,0.0,1.0
1.0,57.50353437246442,1.0,0.0,0.0,0.0
0.0,21.578472083336806,0.0,1.0,0.0,1.0
0.0,50.26553039268443,0.0,0.0,0.0,0.0
1.0,41.351393356547,0.0,0.0,0.0,0.0
0.0,42.8083301458286,0.0,0.0,0.0,0.0
0.0,37.618285937684334,1.0,0.0,0.0,0.0
0.0,59.531145694671956,1.0,1.0,1.0,1.0
0.0,52.68533465126268,0.0,0.0,0.0,0.0
0.0,51.20030089231162,0.0,0.0,0.0,0.0
0.0,46.34606872234315,1.0,0.0,0.0,0.0
0.0,54.49727883946263,1.0,0.0,0.0,1.0
0.0,88.28650227230605,0.0,1.0,1.0,1.0
0.0,63.30718982272232,0.0,1.0,1.0,1.0
1.0,67.07503432893598,0.0,0.0,0.0,0.0
0.0,51.76044275413149,0.0,0.0,0.0,0.0
1.0,5.028105760103678,0.0,1.0,0.0,1.0
0.0,61.112077186654076,0.0,0.0,1.0,0.0
0.0,40.62003367480034,1.0,0.0,0.0,1.0
0.0,65.62192635192201,0.0,1.0,0.0,1.0
1.0,34.81899432719428,0.0,0.0,0.0,0.0
1.0,35.71041211555943,0.0,0.0,0.0,0.0
1.0,100.10677552363269,0.0,0.0,0.0,0.0
1.0,65.24935027361848,1.0,0.0,0.0,0.0
0.0,73.98807096306794,1.0,0.0,0.0,1.0
0.0,44.895331066450545,1.0,1.0,1.0,0.0
0.0,22.163355671046077,0.0,0.0,0.0,0.0
0.0,44.970499420141905,1.0,0.0,0.0,0.0
0.0,26.461827194118435,0.0,0.0,0.0,0.0
0.0,79.45861169593108,0.0,1.0,0.0,1.0
0.0,62.951734073396246,0.0,1.0,0.0,1.0
1.0,52.80446777762581,0.0,1.0,1.0,1.0
0.0,59.269415005413606,1.0,1.0,1.0,1.0
0.0,63.19021205296508,0.0,1.0,0.0,1.0
0.0,67.91995957626636,0.0,1.0,1.0,1.0
1.0,54.64359443092154,0.0,0.0,0.0,0.0
0.0,38.32672950215233,0.0,0.0,0.0,0.0
1.0,5.411249626841766,0.0,1.0,0.0,1.0
0.0,65.87049720824395,0.0,1.0,0.0,1.0
1.0,31.109752382746812,1.0,1.0,1.0,0.0
0.0,45.59423441263348,1.0,0.0,0.0,0.0
0.0,18.145980910954385,0.0,0.0,0.0,0.0
1.0,49.64012042011846,1.0,0.0,0.0,0.0
1.0,84.0030799789388,1.0,0.0,0.0,1.0
1.0,54.12485982169648,0.0,1.0,0.0,1.0
1.0,42.32006113680789,1.0,0.0,0.0,0.0
1.0,30.918249130228087,0.0,0.0,0.0,0.0
0.0,32.372937210988326,0.0,0.0,0.0,0.0
0.0,44.83196166202365,0.0,1.0,0.0,1.0
1.0,57.008244392898675,0.0,1.0,0.0,1.0
0.0,57.14155186400738,1.0,1.0,1.0,1.0
1.0,63.594384059625924,1.0,0.0,0.0,0.0
0.0,22.72380289874444,1.0,0.0,0.0,0.0
0.0,90.80557088843942,1.0,1.0,1.0,1.0
1.0,22.7222615909647,0.0,1.0,0.0,1.0
1.0,59.29541105709191,0.0,0.0,0.0,0.0
1.0,62.50767191864456,0.0,0.0,0.0,0.0
0.0,58.936072075200485,0.0,0.0,0.0,0.0
0.0,39.461827075674016,1.0,0.0,0.0,1.0
0.0,6.403708857428001,1.0,0.0,0.0,0.0
1.0,32.019534295446405,0.0,0.0,0.0,0.0
1.0,79.64718344553418,1.0,0.0,0.0,0.0
1.0,41.82276107160377,1.0,0.0,0.0,1.0
0.0,52.60248929374338,0.0,1.0,0.0,1.0
0.0,50.43695228334603,1.0,1.0,1.0,0.0
1.0,24.840110870681013,0.0,0.0,0.0,0.0
0.0,20.195277953440613,0.0,1.0,0.0,1.0
0.0,62.661047794270644,0.0,1.0,0.0,1.0
0.0,66.76233298482106,0.0,1.0,0.0,1.0
0.0,39.071939520132766,0.0,0.0,0.0,0.0
1.0,62.37508371644352,0.0,1.0,0.0,1.0
1.0,68.24029740661331,1.0,0.0,0.0,0.0
0.0,24.735957754179886,0.0,0.0,0.0,0.0
0.0,38.68806041730603,0.0,0.0,0.0,0.0
1.0,56.26472176088025,1.0,0.0,0.0,0.0
0.0,27.453828911683797,0.0,1.0,0.0,1.0
1.0,46.52520625874358,0.0,0.0,0.0,0.0
1.0,33.400003845764104,0.0,1.0,1.0,1.0
1.0,51.482667082920734,1.0,1.0,1.0,0.0
0.0,19.97509659310061,1.0,0.0,0.0,1.0
0.0,79.95152785224101,0.0,1.0,0.0,1.0
1.0,8.089164254404167,1.0,0.0,0.0,0.0
1.0,56.44381599495933,0.0,0.0,0.0,0.0
1.0,66.59288109212974,1.0,0.0,0.0,0.0
0.0,61.37556022420701,0.0,1.0,1.0,1.0
0.0,71.26145458577139,0.0,1.0,0.0,1.0
0.0,50.249492596909846,1.0,0.0,0.0,0.0
1.0,64.88476126807913,0.0,0.0,0.0,0.0
1.0,43.618629043774966,0.0,1.0,0.0,1.0
1.0,61.86325768552344,1.0,0.0,0.0,1.0
0.0,51.924713065139606,0.0,0.0,1.0,0.0
1.0,71.12608133611508,0.0,0.0,0.0,0.0
1.0,37.43545496150987,0.0,1.0,0.0,1.0
0.0,74.68156985922656,0.0,1.0,0.0,1.0
0.0,40.34082634066815,0.0,0.0,0.0,0.0
1.0,75.10190819749025,1.0,0.0,0.0,0.0
0.0,46.558566821165215,1.0,0.0,0.0,0.0
1.0,31.290838115908407,0.0,1.0,0.0,1.0
0.0,39.74740380818672,0.0,1.0,0.0,1.0
1.0,27.99478243205055,0.0,0.0,0.0,0.0
0.0,61.399683509319004,0.0,1.0,0.0,1.0
1.0,19.154478774522307,1.0,1.0,1.0,1.0
1.0,22.666365955155896,0.0,0.0,0.0,0.0
0.0,47.06394325273566,0.0,0.0,0.0,0.0
1.0,34.20306048024901,1.0,0.0,0.0,1.0
1.0,60.18004842405247,0.0,0.0,0.0,0.0
0.0,22.829291593382116,0.0,0.0,0.0,0.0
0.0,65.25139564894174,0.0,0.0,1.0,0.0
1.0,38.42386394789787,1.0,0.0,0.0,1.0
1.0,94.67864006034637,0.0,0.0,1.0,0.0
0.0,46.99729100116952,1.0,1.0,1.0,1.0
1.0,51.657280131047465,1.0,0.0,0.0,0.0
1.0,46.953739875525734,0.0,0.0,0.0,0.0
0.0,72.95490411394752,0.0,0.0,1.0,0.0
0.0,47.46147882279319,0.0,1.0,0.0,1.0
1.0,51.08953237832245,0.0,1.0,1.0,1.0
1.0,30.956871300644245,0.0,1.0,0.0,1.0
0.0,52.42274583189912,0.0,0.0,1.0,0.0
1.0,20.0930534649555,1.0,1.0,1.0,1.0
0.0,38.66780399583746,0.0,0.0,0.0,0.0
0.0,53.95233002626411,1.0,0.0,0.0,1.0
1.0,59.9514467152278,1.0,1.0,1.0,0.0
1.0,32.81883341221485,0.0,0.0,1.0,0.0
1.0,31.608265161359984,0.0,1.0,0.0,1.0
0.0,60.300563081005365,0.0,0.0,1.0,0.0
1.0,54.21991465815665,0.0,1.0,1.0,1.0
1.0,34.05114288986225,0.0,0.0,0.0,0.0
1.0,13.252089700245179,1.0,0.0,0.0,0.0
0.0,68.99414950590611,0.0,1.0,1.0,1.0
1.0,45.34714845172082,0.0,0.0,1.0,0.0
0.0,48.64442557755612,0.0,0.0,0.0,0.0
1.0,38.04118301919594,1.0,0.0,0.0,1.0
1.0,67.48594243172067,0.0,0.0,0.0,0.0
0.0,58.65770128574215,0.0,0.0,0.0,0.0
1.0,73.72058766093278,0.0,0.0,0.0,0.0
1.0,48.47947987756149,0.0,0.0,0.0,0.0
0.0,76.22346566745301,0.0,1.0,0.0,1.0
1.0,35.93450117073424,0.0,0.0,0.0,0.0
0.0,59.206313963046135,0.0,1.0,0.0,1.0
1.0,84.30946146742141,0.0,1.0,0.0,1.0
0.0,36.220055382333754,0.0,0.0,0.0,0.0
1.0,-0.47821284287500987,0.0,0.0,0.0,0.0
0.0,53.61849828911047,1.0,0.0,0.0,0.0
1.0,77.7523657167167,1.0,0.0,0.0,1.0
1.0,61.20799252072959,0.0,0.0,0.0,0.0
0.0,56.07058125429142,0.0,0.0,0.0,0.0
1.0,53.24178588121519,0.0,0.0,0.0,0.0
0.0,44.675121973986485,0.0,0.0,0.0,0.0
0.0,25.519466271082898,1.0,0.0,0.0,0.0
0.0,2.4826440939155248,1.0,0.0,0.0,0.0
0.0,38.81308038180804,1.0,0.0,0.0,0.0
0.0,63.637882707367226,0.0,1.0,0.0,1.0
0.0,90.49166275067562,0.0,0.0,0.0,0.0
1.0,43.98956754512652,0.0,0.0,0.0,0.0
1.0,32.18411170171165,0.0,0.0,0.0,0.0
1.0,52.915173821962284,1.0,0.0,0.0,1.0
0.0,24.539444791839,0.0,0.0,0.0,0.0
0.0,55.98097096599857,0.0,1.0,1.0,1.0
1.0,25.093262387419195,0.0,0.0,0.0,0.0
1.0,22.153135784948578,1.0,0.0,0.0,1.0
1.0,51.83333615329276,0.0,1.0,0.0,1.0
0.0,54.37956190341979,0.0,1.0,0.0,1.0
1.0,63.17120471898006,1.0,0.0,0.0,0.0
0.0,58.0102859958734,0.0,1.0,1.0,1.0
0.0,51.07146509903225,1.0,1.0,1.0,1.0
1.0,58.416163057108406,0.0,0.0,0.0,0.0
1.0,57.70610560834855,1.0,0.0,0.0,0.0
1.0,57.460495382095374,0.0,0.0,0.0,0.0
1.0,44.54862368485237,0.0,1.0,1.0,1.0
0.0,67.80689633616646,0.0,1.0,0.0,1.0
0.0,53.670289743548146,0.0,0.0,0.0,0.0
1.0,73.45505045389761,0.0,1.0,0.0,1.0
0.0,43.196167023091505,0.0,0.0,0.0,0.0
1.0,7.8996660350587575,1.0,0.0,0.0,0.0
0.0,55.595027127721416,0.0,1.0,1.0,1.0
0.0,53.910295799844214,0.0,0.0,1.0,0.0
0.0,41.70889139934641,1.0,0.0,0.0,1.0
1.0,65.52144821660357,1.0,0.0,0.0,0.0
1.0,58.631906579470744,1.0,0.0,0.0,0.0
0.0,113.9691794239138,0.0,0.0,0.0,0.0
0.0,39.47308999621752,1.0,0.0,0.0,0.0
0.0,23.5310865797139,0.0,0.0,0.0,0.0
0.0,34.45077917620668,0.0,1.0,0.0,1.0
1.0,53.95853926947865,0.0,0.0,1.0,0.0
0.0,37.64725287179832,0.0,1.0,0.0,1.0
1.0,8.117876213324521,1.0,0.0,0.0,0.0
1.0,-0.3898841989622639,0.0,1.0,0.0,1.0
1.0,43.166762795982415,1.0,0.0,0.0,0.0
1.0,61.80950844830743,1.0,0.0,0.0,0.0
1.0,75.06733107393416,1.0,0.0,0.0,0.0
1.0,77.19001729456046,0.0,0.0,1.0,0.0
0.0,13.14827856186183,1.0,0.0,0.0,0.0
0.0,70.33915656367112,0.0,1.0,1.0,1.0
1.0,23.097308715713414,0.0,1.0,0.0,1.0
0.0,86.45490308899332,0.0,1.0,1.0,1.0
1.0,62.04256632745922,0.0,0.0,0.0,0.0
0.0,36.98332047272101,0.0,1.0,0.0,1.0
0.0,47.47199562943061,0.0,0.0,0.0,0.0
0.0,40.574650931979725,0.0,0.0,1.0,0.0
0.0,39.34350927437765,1.0,0.0,0.0,0.0
1.0,62.64340021431364,0.0,0.0,0.0,0.0
0.0,22.34198315554787,1.0,0.0,0.0,1.0
0.0,61.7711106096376,0.0,1.0,1.0,1.0
0.0,34.23177152219667,1.0,0.0,0.0,0.0
1.0,11.731313721505984,0.0,1.0,0.0,1.0
1.0,68.67991423675292,1.0,0.0,0.0,0.0
1.0,38.90231627944305,0.0,1.0,1.0,1.0
0.0,42.23901427759633,0.0,1.0,0.0,1.0
1.0,35.837249286740835,0.0,0.0,0.0,0.0
0.0,50.1770352982563,0.0,0.0,0.0,0.0
1.0,25.12814618324733,1.0,0.0,0.0,1.0
1.0,42.128716167657224,1.0,0.0,0.0,0.0
0.0,42.2276156208625,0.0,0.0,0.0,0.0
0.0,58.58655500996493,0.0,0.0,1.0,0.0
0.0,29.73307329029829,0.0,0.0,0.0,0.0
0.0,38.81999013309195,0.0,0.0,0.0,0.0
1.0,52.70526625558952,0.0,0.0,0.0,0.0
0.0,8.896737831558454,0.0,0.0,0.0,0.0
1.0,32.98216802175466,0.0,0.0,1.0,0.0
0.0,38.42909847178485,0.0,1.0,1.0,1.0
1.0,68.74691321139363,1.0,0.0,0.0,0.0
0.0,57.73175801839021,0.0,1.0,0.0,1.0
1.0,27.096764955980937,0.0,0.0,0.0,0.0
1.0,84.34643520744842,1.0,0.0,0.0,0.0
1.0,96.34715788482534,0.0,0.0,0.0,0.0
0.0,51.93990702520647,0.0,0.0,0.0,0.0
1.0,40.019652344666596,0.0,1.0,0.0,1.0
1.0,65.08721414562156,0.0,0.0,0.0,0.0
1.0,10.937606186987779,0.0,0.0,0.0,0.0
0.0,79.9346562813809,0.0,1.0,1.0,1.0
1.0,70.85555547328315,1.0,0.0,0.0,1.0
1.0,-1.57612806776433,0.0,0.0,0.0,0.0
0.0,49.28010149692189,1.0,0.0,0.0,0.0
0.0,38.01432371440568,0.0,0.0,1.0,0.0
0.0,46.903538563386945,0.0,0.0,0.0,0.0
0.0,33.15613778507212,0.0,0.0,1.0,0.0
0.0,72.24905448347997,0.0,1.0,0.0,1.0
0.0,75.99010520907663,0.0,1.0,1.0,1.0
1.0,34.767727547360415,0.0,0.0,0.0,0.0
1.0,62.501148914458554,0.0,0.0,0.0,0.0
0.0,30.38323465148697,1.0,0.0,0.0,0.0
0.0,87.32039726593948,0.0,0.0,0.0,0.0
0.0,50.59573722141965,1.0,0.0,0.0,0.0
0.0,80.16762362497593,0.0,1.0,0.0,1.0
0.0,61.09197489600742,1.0,0.0,0.0,1.0
0.0,25.701797332704572,1.0,0.0,0.0,0.0
0.0,28.351734442270413,0.0,0.0,0.0,0.0
0.0,111.63546000143768,0.0,1.0,1.0,1.0
0.0,31.417693338922245,0.0,0.0,0.0,0.0
1.0,35.230017259770584,0.0,0.0,0.0,0.0
1.0,59.03526859732159,0.0,0.0,0.0,0.0
1.0,50.212389607086074,0.0,0.0,0.0,0.0
0.0,40.99623280112533,1.0,0.0,0.0,0.0
0.0,39.19562251438016,1.0,0.0,0.0,0.0
0.0,50.43651109262777,0.0,0.0,1.0,0.0
0.0,69.32091680167119,0.0,1.0,1.0,1.0
1.0,57.015723130956694,0.0,0.0,0.0,0.0
0.0,83.25175433828414,1.0,0.0,0.0,1.0
1.0,46.225929763139206,0.0,1.0,0.0,1.0
0.0,46.904302253676796,1.0,0.0,0.0,1.0
0.0,28.474218252393552,0.0,0.0,0.0,0.0
1.0,82.38684782747275,1.0,0.0,0.0,0.0
1.0,61.58615725260678,0.0,1.0,1.0,1.0
1.0,54.853140494045334,1.0,0.0,0.0,0.0
1.0,30.71048244843614,1.0,0.0,0.0,0.0
1.0,35.82878995512976,0.0,1.0,0.0,1.0
0.0,89.5949801596575,0.0,0.0,0.0,0.0
1.0,76.49755941827891,0.0,1.0,0.0,1.0
0.0,39.77792429445099,0.0,0.0,1.0,0.0
0.0,45.29543735439932,0.0,0.0,0.0,0.0
1.0,34.81759924507516,1.0,0.0,0.0,0.0
0.0,48.95581840032586,0.0,1.0,0.0,1.0
1.0,20.225792971547705,0.0,1.0,0.0,1.0
0.0,25.269052557058387,0.0,0.0,0.0,0.0
1.0,50.12316808406824,0.0,0.0,1.0,0.0
0.0,65.34955878361163,1.0,1.0,1.0,1.0
0.0,1.693458848622086,0.0,0.0,0.0,0.0
0.0,-4.324082627292327,1.0,0.0,0.0,1.0
1.0,83.15254947235309,0.0,0.0,0.0,0.0
0.0,49.472914944551405,0.0,1.0,0.0,1.0
1.0,58.688198732232834,1.0,0.0,0.0,0.0
0.0,62.445119799526566,1.0,0.0,0.0,1.0
0.0,16.63997565364344,0.0,0.0,0.0,0.0
0.0,68.86648922436235,0.0,1.0,1.0,1.0
1.0,-1.3004092563174297,1.0,1.0,1.0,0.0
0.0,80.08073201955375,0.0,1.0,0.0,1.0
0.0,16.52161235070183,1.0,0.0,0.0,1.0
0.0,45.09391551727793,1.0,0.0,0.0,0.0
1.0,27.13559499644171,0.0,0.0,0.0,0.0
1.0,10.894327139440179,0.0,0.0,0.0,0.0
0.0,16.511771979560393,1.0,0.0,0.0,0.0
1.0,50.322590580173106,1.0,1.0,1.0,0.0
1.0,82.43667204135787,1.0,0.0,0.0,0.0
0.0,16.559188333832644,0.0,0.0,0.0,0.0
0.0,55.41821926711269,0.0,1.0,1.0,1.0
0.0,44.258351423017196,0.0,1.0,0.0,1.0
0.0,52.18537113623106,0.0,0.0,0.0,0.0
1.0,53.38900013499546,0.0,1.0,1.0,1.0
0.0,52.847058493310826,1.0,0.0,0.0,0.0
0.0,18.041830596406683,0.0,0.0,0.0,0.0
1.0,73.37829075028546,1.0,0.0,0.0,0.0
1.0,12.508099377154224,0.0,0.0,0.0,0.0
1.0,52.33751009772304,0.0,0.0,1.0,0.0
0.0,-10.930428436703778,0.0,1.0,0.0,1.0
0.0,16.309285199524574,0.0,0.0,0.0,0.0
0.0,78.55901974675317,0.0,1.0,1.0,1.0
0.0,4.530498947416689,0.0,1.0,0.0,1.0
0.0,22.316201965779317,1.0,1.0,1.0,0.0
0.0,47.2230882451775,1.0,0.0,0.0,1.0
0.0,78.28665792379194,0.0,1.0,1.0,1.0
1.0,43.479451741660114,1.0,1.0,1.0,0.0
0.0,22.974482311665547,0.0,0.0,0.0,0.0
0.0,51.2643495357951,1.0,0.0,0.0,0.0
1.0,42.50115346457561,0.0,1.0,0.0,1.0
0.0,32.811396463744764,1.0,0.0,0.0,0.0
1.0,45.030842700868405,0.0,0.0,0.0,0.0
0.0,57.94800026662392,1.0,0.0,0.0,1.0
1.0,63.881376455806276,1.0,0.0,0.0,0.0
0.0,61.22047923952766,0.0,1.0,0.0,1.0
0.0,62.404993343724385,1.0,1.0,1.0,0.0
0.0,56.32234108564264,0.0,1.0,0.0,1.0
1.0,43.53594996773041,0.0,0.0,0.0,0.0
0.0,51.13575282005724,0.0,0.0,0.0,0.0
1.0,25.609898203609948,0.0,0.0,0.0,0.0
1.0,35.474406191597076,0.0,0.0,0.0,0.0
0.0,62.651290845679156,1.0,0.0,0.0,1.0
0.0,64.93136140232157,0.0,0.0,1.0,0.0
1.0,65.39244347123861,1.0,0.0,0.0,1.0
0.0,48.66331076329084,0.0,0.0,0.0,0.0
0.0,82.27270588909565,0.0,1.0,1.0,1.0
1.0,54.45728509904328,0.0,0.0,0.0,0.0
0.0,89.5664402178192,0.0,1.0,1.0,1.0
1.0,80.44993651149127,1.0,0.0,0.0,0.0
1.0,7.233052191249612,0.0,0.0,1.0,0.0
0.0,56.03260229153832,0.0,1.0,0.0,1.0
0.0,43.06272480632561,0.0,0.0,0.0,0.0
1.0,30.970125390464595,0.0,1.0,0.0,1.0
0.0,79.77739365516928,0.0,1.0,1.0,1.0
1.0,74.28275805980846,1.0,0.0,0.0,0.0
1.0,77.19424599299462,1.0,0.0,0.0,0.0
0.0,74.72161326169604,1.0,0.0,0.0,1.0
1.0,44.85102930998352,0.0,0.0,0.0,0.0
0.0,69.1534964333276,0.0,1.0,0.0,1.0
1.0,89.29579787161416,0.0,0.0,1.0,0.0
1.0,72.02119347452529,0.0,1.0,0.0,1.0
1.0,54.386626919168386,0.0,0.0,0.0,0.0
1.0,61.863732127961114,1.0,1.0,1.0,0.0
0.0,25.512413669729966,0.0,1.0,1.0,1.0
0.0,30.02255445783622,1.0,0.0,0.0,1.0
1.0,49.29219549845682,0.0,1.0,1.0,1.0
1.0,85.11574628940801,1.0,1.0,1.0,0.0
0.0,45.58397732627835,0.0,1.0,0.0,1.0
0.0,20.495636587185444,0.0,0.0,0.0,0.0
0.0,3.6051294360547956,1.0,0.0,0.0,1.0
0.0,102.18894733700466,0.0,1.0,0.0,1.0
0.0,55.065131379163894,0.0,0.0,0.0,0.0
0.0,5.372292855466199,0.0,0.0,1.0,0.0
1.0,60.05469553871737,1.0,0.0,0.0,0.0
1.0,62.11680732854358,0.0,0.0,0.0,0.0
1.0,54.16223225617208,0.0,1.0,0.0,1.0
0.0,47.18835048796726,0.0,1.0,0.0,1.0
